Case,Time
46381.0,8.879969099984919e-05
768479.0,8.330710900008853e-05
9476407.0,9.115607800004e-05
36780481.0,0.00028528314899995164
562390847.0,0.00011500359599995136
1894083629.0,0.00021012888699988252
65398261921.0,0.00046183325899983176
364879542899.0,0.0001980243470000005
8590365927553.0,0.0007255198439997912
28564333765949.0,0.0003541536239999914
12345678910111.0,0.00023899349700013772
