Time,Case
46381.0,0.6119015900001159
768479.0,4.166980090999914
9476407.0,15.682736795999972
36780481.0,25.052490030999934
562390847.0,119.23280625899997
1894083629.0,362.4486511309999
65398261921.0,2287.4741471129996
364879542899.0,6670.374808098
